timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1520507440515,76235,HTTP Request,200,,Thread Group 1-82,text,true,,161,118,100,100,76235,0,2534
1520507440561,78475,HTTP Request,200,,Thread Group 1-35,text,true,,161,118,100,100,76391,0,2035
1520507440421,76531,HTTP Request,200,,Thread Group 1-43,text,true,,161,118,100,100,76467,0,2176
1520507440421,76337,HTTP Request,200,,Thread Group 1-90,text,true,,161,118,100,100,76337,0,2179
1520507440513,71735,HTTP Request,200,,Thread Group 1-4,text,true,,161,118,100,100,66420,0,2082
1520507440420,71828,HTTP Request,200,,Thread Group 1-28,text,true,,161,118,100,100,66621,0,2180
1520507440422,76327,HTTP Request,200,,Thread Group 1-88,text,true,,161,118,100,100,76318,0,2177
1520507440420,78619,HTTP Request,200,,Thread Group 1-34,text,true,,161,118,100,100,78615,0,2180
1520507440420,76335,HTTP Request,200,,Thread Group 1-68,text,true,,161,118,100,100,76335,0,2161
1520507440417,82659,HTTP Request,200,,Thread Group 1-50,text,true,,161,118,100,100,80660,0,2181
1520507440560,76189,HTTP Request,200,,Thread Group 1-1,text,true,,161,118,100,100,76189,0,2040
1520507440551,80794,HTTP Request,200,,Thread Group 1-9,text,true,,161,118,100,100,80635,0,2499
1520507440559,76183,HTTP Request,200,,Thread Group 1-76,text,true,,161,118,100,100,76182,0,2041
1520507440401,76342,HTTP Request,200,,Thread Group 1-63,text,true,,161,118,100,100,76342,0,2197
1520507440420,76322,HTTP Request,200,,Thread Group 1-65,text,true,,161,118,100,100,76322,0,2160
1520507440488,71760,HTTP Request,200,,Thread Group 1-17,text,true,,161,118,100,100,66446,0,2560
1520507440333,76411,HTTP Request,200,,Thread Group 1-22,text,true,,161,118,100,100,76411,0,2264
1520507440464,76276,HTTP Request,200,,Thread Group 1-6,text,true,,161,118,100,100,76276,0,2131
1520507440422,76330,HTTP Request,200,,Thread Group 1-44,text,true,,161,118,100,100,76330,0,2175
1520507440560,78868,HTTP Request,200,,Thread Group 1-32,text,true,,161,118,100,100,78868,0,2037
1520507440423,76464,HTTP Request,200,,Thread Group 1-42,text,true,,161,118,100,100,76417,0,3245
1520507440514,78526,HTTP Request,200,,Thread Group 1-47,text,true,,161,118,100,100,78521,0,2537
1520507440515,76226,HTTP Request,200,,Thread Group 1-57,text,true,,161,118,100,100,76226,0,2536
1520507440559,76186,HTTP Request,200,,Thread Group 1-18,text,true,,161,118,100,100,76186,0,2042
1520507440558,76199,HTTP Request,200,,Thread Group 1-19,text,true,,161,118,100,100,76199,0,2038
1520507440560,76199,HTTP Request,200,,Thread Group 1-89,text,true,,161,118,100,100,76199,0,2035
1520507440420,71828,HTTP Request,200,,Thread Group 1-20,text,true,,161,118,100,100,66515,0,2160
1520507440490,78939,HTTP Request,200,,Thread Group 1-97,text,true,,161,118,100,100,78939,0,2110
1520507440511,76232,HTTP Request,200,,Thread Group 1-7,text,true,,161,118,100,100,76232,0,2087
1520507440420,76325,HTTP Request,200,,Thread Group 1-93,text,true,,161,118,100,100,76325,0,2160
1520507440424,76322,HTTP Request,200,,Thread Group 1-26,text,true,,161,118,100,100,76322,0,2624
1520507440561,76182,HTTP Request,200,,Thread Group 1-74,text,true,,161,118,100,100,76182,0,2031
1520507440465,71783,HTTP Request,200,,Thread Group 1-62,text,true,,161,118,100,100,65514,0,2117
1520507440424,76317,HTTP Request,200,,Thread Group 1-86,text,true,,161,118,100,100,76317,0,2157
1520507440419,71829,HTTP Request,200,,Thread Group 1-38,text,true,,161,118,100,100,65567,0,2632
1520507440428,76318,HTTP Request,200,,Thread Group 1-72,text,true,,161,118,100,100,76318,0,2622
1520507440526,76226,HTTP Request,200,,Thread Group 1-75,text,true,,161,118,100,100,76226,0,2523
1520507440550,76209,HTTP Request,200,,Thread Group 1-53,text,true,,161,118,100,100,76208,0,2500
1520507440560,71685,HTTP Request,200,,Thread Group 1-8,text,true,,161,118,100,100,66025,0,2039
1520507440561,76186,HTTP Request,200,,Thread Group 1-61,text,true,,161,118,100,100,76186,0,2040
1520507440558,76200,HTTP Request,200,,Thread Group 1-95,text,true,,161,118,100,100,76200,0,2038
1520507440561,71687,HTTP Request,200,,Thread Group 1-10,text,true,,161,118,100,100,66375,0,2040
1520507440423,76335,HTTP Request,200,,Thread Group 1-83,text,true,,161,118,100,100,76335,0,2625
1520507440514,76244,HTTP Request,200,,Thread Group 1-81,text,true,,161,118,100,100,76244,0,2535
1520507440419,76338,HTTP Request,200,,Thread Group 1-3,text,true,,161,118,100,100,76337,0,2629
1520507440429,78611,HTTP Request,200,,Thread Group 1-33,text,true,,161,118,100,100,78606,0,2618
1520507440456,76288,HTTP Request,200,,Thread Group 1-98,text,true,,161,118,100,100,76287,0,2125
1520507440424,76320,HTTP Request,200,,Thread Group 1-40,text,true,,161,118,100,100,76319,0,2159
1520507440552,76204,HTTP Request,200,,Thread Group 1-73,text,true,,161,118,100,100,76204,0,2030
1520507440465,76292,HTTP Request,200,,Thread Group 1-66,text,true,,161,118,100,100,76292,0,2116
1520507440464,76297,HTTP Request,200,,Thread Group 1-78,text,true,,161,118,100,100,76292,0,2118
1520507440428,76318,HTTP Request,200,,Thread Group 1-99,text,true,,161,118,100,100,76318,0,2622
1520507440465,78398,HTTP Request,200,,Thread Group 1-39,text,true,,161,118,100,100,78398,0,2117
1520507440559,76197,HTTP Request,200,,Thread Group 1-87,text,true,,161,118,100,100,76197,0,2037
1520507440416,71832,HTTP Request,200,,Thread Group 1-96,text,true,,161,118,100,100,65562,0,2635
1520507440419,71826,HTTP Request,200,,Thread Group 1-24,text,true,,161,118,100,100,66479,0,2180
1520507440559,76927,HTTP Request,200,,Thread Group 1-27,text,true,,161,118,100,100,76923,0,2038
1520507440333,76410,HTTP Request,200,,Thread Group 1-91,text,true,,161,118,100,100,76410,0,2262
1520507440514,76962,HTTP Request,200,,Thread Group 1-23,text,true,,161,118,100,100,76947,0,2535
1520507440560,71689,HTTP Request,200,,Thread Group 1-37,text,true,,161,118,100,100,65817,0,2042
1520507440561,80515,HTTP Request,200,,Thread Group 1-71,text,true,,161,118,100,100,80515,0,2410
1520507440418,80784,HTTP Request,200,,Thread Group 1-51,text,true,,161,118,100,100,80659,0,2182
1520507440513,83087,HTTP Request,200,,Thread Group 1-52,text,true,,161,118,100,100,82830,0,2080
1520507440424,71822,HTTP Request,200,,Thread Group 1-30,text,true,,161,118,100,100,67273,0,2624
1520507530222,6369,HTTP Request,200,,Thread Group 1-1,text,true,,161,118,100,100,6369,0,2650
1520507530220,6373,HTTP Request,200,,Thread Group 1-91,text,true,,161,118,100,100,6372,0,2664
1520507530223,6391,HTTP Request,200,,Thread Group 1-68,text,true,,161,118,100,100,6390,0,2672
1520507530223,6396,HTTP Request,200,,Thread Group 1-31,text,true,,161,118,100,100,6396,0,2669
1520507531052,5568,HTTP Request,200,,Thread Group 1-20,text,true,,161,118,100,100,5561,0,1823
1520507530218,6402,HTTP Request,200,,Thread Group 1-79,text,true,,161,118,100,100,6396,0,2654
1520507530219,6401,HTTP Request,200,,Thread Group 1-73,text,true,,161,118,100,100,6401,0,2658
1520507530221,6400,HTTP Request,200,,Thread Group 1-40,text,true,,161,118,100,100,6394,0,2677
1520507530222,6400,HTTP Request,200,,Thread Group 1-3,text,true,,161,118,100,100,6377,0,2653
1520507530223,6399,HTTP Request,200,,Thread Group 1-78,text,true,,161,118,100,100,6373,0,2668
1520507530222,6371,HTTP Request,200,,Thread Group 1-89,text,true,,161,118,100,100,6371,0,2652
1520507530219,6404,HTTP Request,200,,Thread Group 1-7,text,true,,161,118,100,100,6380,0,2657
1520507531053,5569,HTTP Request,200,,Thread Group 1-96,text,true,,161,118,100,100,5559,0,1835
1520507531053,5570,HTTP Request,200,,Thread Group 1-4,text,true,,161,118,100,100,5570,0,1819
1520507553571,630,HTTP Request,200,,Thread Group 1-21,text,true,,161,118,100,100,629,0,0
1520507553242,961,HTTP Request,200,,Thread Group 1-36,text,true,,161,118,100,100,961,0,0
1520507553305,910,HTTP Request,200,,Thread Group 1-1,text,true,,161,118,100,100,910,0,1
1520507553299,916,HTTP Request,200,,Thread Group 1-71,text,true,,161,118,100,100,916,0,1
1520507553244,972,HTTP Request,200,,Thread Group 1-13,text,true,,161,118,100,100,972,0,0
1520507553243,1348,HTTP Request,200,,Thread Group 1-94,text,true,,161,118,100,100,1348,0,0
1520507553243,1349,HTTP Request,200,,Thread Group 1-89,text,true,,161,118,100,100,1349,0,0
1520507553566,1026,HTTP Request,200,,Thread Group 1-55,text,true,,161,118,100,100,1026,0,1
1520507536633,61,HTTP Request,200,,Thread Group 1-3,text,true,,161,118,100,100,60,0,5
1520507536651,125,HTTP Request,200,,Thread Group 1-79,text,true,,161,118,100,100,125,0,1
1520507536592,187,HTTP Request,200,,Thread Group 1-1,text,true,,161,118,100,100,186,0,34
1520507536631,164,HTTP Request,200,,Thread Group 1-7,text,true,,161,118,100,100,145,0,1
1520507536652,145,HTTP Request,200,,Thread Group 1-20,text,true,,161,118,100,100,145,0,10
1520507536651,154,HTTP Request,200,,Thread Group 1-73,text,true,,161,118,100,100,149,0,4
1520507536655,152,HTTP Request,200,,Thread Group 1-68,text,true,,161,118,100,100,152,0,0
1520507536657,158,HTTP Request,200,,Thread Group 1-5,text,true,,161,118,100,100,157,0,6
1520507536668,187,HTTP Request,200,,Thread Group 1-69,text,true,,161,118,100,100,185,0,0
1520507536797,68,HTTP Request,200,,Thread Group 1-20,text,true,,161,118,100,100,61,0,1
1520507530731,6183,HTTP Request,200,,Thread Group 1-38,text,true,,161,118,100,100,6183,0,5841
1520507531054,8745,HTTP Request,200,,Thread Group 1-18,text,true,,161,118,100,100,8745,0,1843
1520507530223,9577,HTTP Request,200,,Thread Group 1-99,text,true,,161,118,100,100,6396,0,2680
1520507540062,14531,HTTP Request,200,,Thread Group 1-2,text,true,,161,118,100,100,14531,0,3
1520507530222,9579,HTTP Request,200,,Thread Group 1-90,text,true,,161,118,100,100,6393,0,2654
1520507553588,1005,HTTP Request,200,,Thread Group 1-19,text,true,,161,118,100,100,1005,0,1
1520507531050,8751,HTTP Request,200,,Thread Group 1-42,text,true,,161,118,100,100,5570,0,5522
1520507553250,1344,HTTP Request,200,,Thread Group 1-70,text,true,,161,118,100,100,1344,0,1
1520507530223,9582,HTTP Request,200,,Thread Group 1-81,text,true,,161,118,100,100,6371,0,2651
1520507553161,1433,HTTP Request,200,,Thread Group 1-60,text,true,,161,118,100,100,1433,0,0
1520507530222,6387,HTTP Request,200,,Thread Group 1-53,text,true,,161,118,100,100,6376,0,2669
1520507553265,1331,HTTP Request,200,,Thread Group 1-16,text,true,,161,118,100,100,1330,0,0
1520507530223,9583,HTTP Request,200,,Thread Group 1-76,text,true,,161,118,100,100,6386,0,2677
1520507530221,24376,HTTP Request,200,,Thread Group 1-64,text,true,,161,118,100,100,24376,0,22954
1520507530220,9587,HTTP Request,200,,Thread Group 1-77,text,true,,161,118,100,100,6388,0,2660
1520507553191,1406,HTTP Request,200,,Thread Group 1-39,text,true,,161,118,100,100,1406,0,0
1520507530220,9587,HTTP Request,200,,Thread Group 1-11,text,true,,161,118,100,100,6397,0,2657
1520507553370,1228,HTTP Request,200,,Thread Group 1-22,text,true,,161,118,100,100,1225,0,1
1520507530218,9586,HTTP Request,200,,Thread Group 1-95,text,true,,161,118,100,100,6394,0,2655
1520507553216,1382,HTTP Request,200,,Thread Group 1-25,text,true,,161,118,100,100,1382,0,59
1520507530223,9585,HTTP Request,200,,Thread Group 1-85,text,true,,161,118,100,100,9585,0,2664
1520507540101,14497,HTTP Request,200,,Thread Group 1-86,text,true,,161,118,100,100,14497,0,13112
1520507530220,9585,HTTP Request,200,,Thread Group 1-75,text,true,,161,118,100,100,9585,0,2685
1520507539956,14643,HTTP Request,200,,Thread Group 1-81,text,true,,161,118,100,100,14643,0,13207
1520507530221,9585,HTTP Request,200,,Thread Group 1-19,text,true,,161,118,100,100,6391,0,2665
1520507553207,1394,HTTP Request,200,,Thread Group 1-51,text,true,,161,118,100,100,1393,0,0
1520507536629,170,HTTP Request,200,,Thread Group 1-4,text,true,,161,118,100,100,170,0,10
1520507530222,9595,HTTP Request,200,,Thread Group 1-72,text,true,,161,118,100,100,9595,0,2661
1520507531052,8774,HTTP Request,200,,Thread Group 1-57,text,true,,161,118,100,100,8774,0,2875
1520507536632,3201,HTTP Request,200,,Thread Group 1-78,text,true,,161,118,100,100,3201,0,0
1520507530220,9622,HTTP Request,200,,Thread Group 1-83,text,true,,161,118,100,100,9621,0,4741
1520507530222,9620,HTTP Request,200,,Thread Group 1-97,text,true,,161,118,100,100,9620,0,2662
1520507530222,9581,HTTP Request,200,,Thread Group 1-92,text,true,,161,118,100,100,6382,0,2658
1520507531053,8794,HTTP Request,200,,Thread Group 1-48,text,true,,161,118,100,100,5700,0,5607
1520507530221,9628,HTTP Request,200,,Thread Group 1-51,text,true,,161,118,100,100,9627,0,6632
1520507536694,3156,HTTP Request,200,,Thread Group 1-3,text,true,,161,118,100,100,3156,0,1
1520507530224,24377,HTTP Request,200,,Thread Group 1-14,text,true,,161,118,100,100,24377,0,9672
1520507553239,1361,HTTP Request,200,,Thread Group 1-96,text,true,,161,118,100,100,1361,0,0
1520507553299,1304,HTTP Request,200,,Thread Group 1-75,text,true,,161,118,100,100,1303,0,1
1520507553167,1436,HTTP Request,200,,Thread Group 1-61,text,true,,161,118,100,100,1436,0,1
1520507553282,1322,HTTP Request,200,,Thread Group 1-18,text,true,,161,118,100,100,1322,0,28
1520507553159,1445,HTTP Request,200,,Thread Group 1-100,text,true,,161,118,100,100,1445,0,146
1520507553214,1408,HTTP Request,200,,Thread Group 1-6,text,true,,161,118,100,100,1408,0,0
1520507553177,1445,HTTP Request,200,,Thread Group 1-9,text,true,,161,118,100,100,1445,0,1
1520507553146,1479,HTTP Request,200,,Thread Group 1-93,text,true,,161,118,100,100,1478,0,0
1520507553222,1403,HTTP Request,200,,Thread Group 1-57,text,true,,161,118,100,100,1403,0,1
1520507553190,1435,HTTP Request,200,,Thread Group 1-40,text,true,,161,118,100,100,1435,0,1
1520507554598,31,HTTP Request,200,,Thread Group 1-25,text,true,,161,118,100,100,31,0,4
1520507536808,3046,HTTP Request,200,,Thread Group 1-68,text,true,,161,118,100,100,3046,0,0
1520507536661,3194,HTTP Request,200,,Thread Group 1-29,text,true,,161,118,100,100,3194,0,3
1520507536856,3008,HTTP Request,200,,Thread Group 1-69,text,true,,161,118,100,100,3008,0,0
1520507531053,8811,HTTP Request,200,,Thread Group 1-71,text,true,,161,118,100,100,6115,0,5531
1520507530218,9648,HTTP Request,200,,Thread Group 1-36,text,true,,161,118,100,100,9647,0,4577
1520507530218,9654,HTTP Request,200,,Thread Group 1-35,text,true,,161,118,100,100,6705,0,6354
1520507536667,3205,HTTP Request,200,,Thread Group 1-66,text,true,,161,118,100,100,203,0,4
1520507536806,3066,HTTP Request,200,,Thread Group 1-73,text,true,,161,118,100,100,3066,0,0
1520507531052,8822,HTTP Request,200,,Thread Group 1-43,text,true,,161,118,100,100,8821,0,5866
1520507530220,9658,HTTP Request,200,,Thread Group 1-8,text,true,,161,118,100,100,9655,0,6699
1520507530218,9659,HTTP Request,200,,Thread Group 1-47,text,true,,161,118,100,100,6869,0,4645
1520507530224,9657,HTTP Request,200,,Thread Group 1-23,text,true,,161,118,100,100,9657,0,6358
1520507531010,8875,HTTP Request,200,,Thread Group 1-37,text,true,,161,118,100,100,8875,0,5978
1520507531050,8837,HTTP Request,200,,Thread Group 1-39,text,true,,161,118,100,100,8836,0,5519
1520507530219,9621,HTTP Request,200,,Thread Group 1-17,text,true,,161,118,100,100,9583,0,4199
1520507539923,14707,HTTP Request,200,,Thread Group 1-99,text,true,,161,118,100,100,14707,0,13264
1520507553192,1440,HTTP Request,200,,Thread Group 1-97,text,true,,161,118,100,100,1439,0,1
1520507553604,1028,HTTP Request,200,,Thread Group 1-43,text,true,,161,118,100,100,1028,0,0
1520507553599,1035,HTTP Request,200,,Thread Group 1-37,text,true,,161,118,100,100,1034,0,1
1520507553242,1392,HTTP Request,200,,Thread Group 1-85,text,true,,161,118,100,100,1292,0,0
1520507554592,45,HTTP Request,200,,Thread Group 1-55,text,true,,161,118,100,100,45,0,1
1520507554597,42,HTTP Request,200,,Thread Group 1-64,text,true,,161,118,100,100,42,0,1
1520507553304,1336,HTTP Request,200,,Thread Group 1-30,text,true,,161,118,100,100,1230,0,0
1520507554203,438,HTTP Request,200,,Thread Group 1-21,text,true,,161,118,100,100,438,0,0
1520507554595,48,HTTP Request,200,,Thread Group 1-60,text,true,,161,118,100,100,48,0,0
1520507554594,50,HTTP Request,200,,Thread Group 1-70,text,true,,161,118,100,100,50,0,10
1520507554133,512,HTTP Request,200,,Thread Group 1-26,text,true,,161,118,100,100,512,0,1
1520507554592,53,HTTP Request,200,,Thread Group 1-89,text,true,,161,118,100,100,53,0,1
1520507554202,443,HTTP Request,200,,Thread Group 1-76,text,true,,161,118,100,100,443,0,0
1520507553335,1310,HTTP Request,200,,Thread Group 1-28,text,true,,161,118,100,100,881,0,0
1520507554216,430,HTTP Request,200,,Thread Group 1-71,text,true,,161,118,100,100,429,0,0
1520507553210,1002,HTTP Request,200,,Thread Group 1-38,text,true,,161,118,100,100,1002,0,1
1520507553525,1123,HTTP Request,200,,Thread Group 1-50,text,true,,161,118,100,100,1123,0,0
1520507553220,1429,HTTP Request,200,,Thread Group 1-23,text,true,,161,118,100,100,1429,0,0
1520507553562,1089,HTTP Request,200,,Thread Group 1-62,text,true,,161,118,100,100,1089,0,0
1520507553616,1035,HTTP Request,200,,Thread Group 1-34,text,true,,161,118,100,100,1035,0,1
1520507553504,1148,HTTP Request,200,,Thread Group 1-46,text,true,,161,118,100,100,1147,0,1
1520507553587,1070,HTTP Request,200,,Thread Group 1-35,text,true,,161,118,100,100,1069,0,0
1520507553221,1436,HTTP Request,200,,Thread Group 1-24,text,true,,161,118,100,100,1433,0,0
1520507553223,1431,HTTP Request,200,,Thread Group 1-92,text,true,,161,118,100,100,1430,0,215
1520507554135,525,HTTP Request,200,,Thread Group 1-49,text,true,,161,118,100,100,525,0,0
1520507554133,527,HTTP Request,200,,Thread Group 1-27,text,true,,161,118,100,100,527,0,1
1520507554015,648,HTTP Request,200,,Thread Group 1-65,text,true,,161,118,100,100,647,0,1
1520507553341,1325,HTTP Request,200,,Thread Group 1-15,text,true,,161,118,100,100,1325,0,670
1520507554013,654,HTTP Request,200,,Thread Group 1-87,text,true,,161,118,100,100,651,0,1
1520507554012,656,HTTP Request,200,,Thread Group 1-33,text,true,,161,118,100,100,653,0,0
1520507554203,475,HTTP Request,200,,Thread Group 1-36,text,true,,161,118,100,100,475,0,449
1520507554660,24,HTTP Request,200,,Thread Group 1-27,text,true,,161,118,100,100,23,0,1
1520507539901,14729,HTTP Request,200,,Thread Group 1-95,text,true,,161,118,100,100,14729,0,13286
1520507554598,136,HTTP Request,200,,Thread Group 1-86,text,true,,161,118,100,100,22,0,1
1520507553271,1465,HTTP Request,200,,Thread Group 1-82,text,true,,161,118,100,100,1464,0,39
1520507553269,1475,HTTP Request,200,,Thread Group 1-7,text,true,,161,118,100,100,1361,0,1
1520507554599,149,HTTP Request,200,,Thread Group 1-81,text,true,,161,118,100,100,147,0,96
1520507554664,107,HTTP Request,200,,Thread Group 1-65,text,true,,161,118,100,100,107,0,1
1520507554669,102,HTTP Request,200,,Thread Group 1-33,text,true,,161,118,100,100,98,0,17
1520507554641,132,HTTP Request,200,,Thread Group 1-30,text,true,,161,118,100,100,132,0,48
1520507554594,200,HTTP Request,200,,Thread Group 1-2,text,true,,161,118,100,100,200,0,128
1520507554601,199,HTTP Request,200,,Thread Group 1-51,text,true,,161,118,100,100,199,0,86
1520507554735,66,HTTP Request,200,,Thread Group 1-86,text,true,,161,118,100,100,66,0,2
1520507554630,174,HTTP Request,200,,Thread Group 1-99,text,true,,161,118,100,100,174,0,60
1520507554794,22,HTTP Request,200,,Thread Group 1-2,text,true,,161,118,100,100,13,0,1
1520507554642,179,HTTP Request,200,,Thread Group 1-21,text,true,,161,118,100,100,178,0,47
1520507554736,88,HTTP Request,200,,Thread Group 1-82,text,true,,161,118,100,100,87,0,5
1520507554604,220,HTTP Request,200,,Thread Group 1-100,text,true,,161,118,100,100,220,0,90
1520507530223,9677,HTTP Request,200,,Thread Group 1-94,text,true,,161,118,100,100,9676,0,4928
1520507530221,6367,HTTP Request,200,,Thread Group 1-10,text,true,,161,118,100,100,6367,0,2662
1520507530222,6367,HTTP Request,200,,Thread Group 1-80,text,true,,161,118,100,100,6367,0,2672
1520507539799,130,HTTP Request,200,,Thread Group 1-18,text,true,,161,118,100,100,129,0,1
1520507539807,142,HTTP Request,200,,Thread Group 1-77,text,true,,161,118,100,100,138,0,0
1520507531052,8754,HTTP Request,200,,Thread Group 1-88,text,true,,161,118,100,100,5553,0,1838
1520507536663,3321,HTTP Request,200,,Thread Group 1-12,text,true,,161,118,100,100,3317,0,3160
1520507539808,182,HTTP Request,200,,Thread Group 1-75,text,true,,161,118,100,100,180,0,1
1520507539817,178,HTTP Request,200,,Thread Group 1-72,text,true,,161,118,100,100,177,0,1
1520507530222,9788,HTTP Request,200,,Thread Group 1-100,text,true,,161,118,100,100,9657,0,6347
1520507536630,3407,HTTP Request,200,,Thread Group 1-96,text,true,,161,118,100,100,3406,0,3186
1520507539879,162,HTTP Request,200,,Thread Group 1-8,text,true,,161,118,100,100,162,0,35
1520507539855,188,HTTP Request,200,,Thread Group 1-29,text,true,,161,118,100,100,185,0,1
1520507539808,247,HTTP Request,200,,Thread Group 1-85,text,true,,161,118,100,100,247,0,11
1520507531053,9006,HTTP Request,200,,Thread Group 1-86,text,true,,161,118,100,100,8840,0,4180
1520507539887,172,HTTP Request,200,,Thread Group 1-39,text,true,,161,118,100,100,172,0,4
1520507531053,9007,HTTP Request,200,,Thread Group 1-44,text,true,,161,118,100,100,8848,0,3364
1520507530219,9843,HTTP Request,200,,Thread Group 1-49,text,true,,161,118,100,100,9678,0,5435
1520507531166,8896,HTTP Request,200,,Thread Group 1-2,text,true,,161,118,100,100,8721,0,6257
1520507536670,3393,HTTP Request,200,,Thread Group 1-22,text,true,,161,118,100,100,3393,0,3158
1520507531174,8889,HTTP Request,200,,Thread Group 1-34,text,true,,161,118,100,100,8791,0,6141
1520507536624,3440,HTTP Request,200,,Thread Group 1-41,text,true,,161,118,100,100,3440,0,3193
1520507536635,3430,HTTP Request,200,,Thread Group 1-40,text,true,,161,118,100,100,3430,0,3173
1520507530701,9364,HTTP Request,200,,Thread Group 1-13,text,true,,161,118,100,100,9186,0,6652
1520507536866,3209,HTTP Request,200,,Thread Group 1-20,text,true,,161,118,100,100,3206,0,2998
1520507539893,189,HTTP Request,200,,Thread Group 1-78,text,true,,161,118,100,100,189,0,1
1520507539807,279,HTTP Request,200,,Thread Group 1-11,text,true,,161,118,100,100,279,0,17
1520507553186,1644,HTTP Request,200,,Thread Group 1-52,text,true,,161,118,100,100,1644,0,1501
1520507554632,199,HTTP Request,200,,Thread Group 1-97,text,true,,161,118,100,100,199,0,57
1520507554643,191,HTTP Request,200,,Thread Group 1-60,text,true,,161,118,100,100,186,0,45
1520507553607,1227,HTTP Request,200,,Thread Group 1-67,text,true,,161,118,100,100,1227,0,0
1520507554640,220,HTTP Request,200,,Thread Group 1-64,text,true,,161,118,100,100,219,0,49
1520507553563,1304,HTTP Request,200,,Thread Group 1-10,text,true,,161,118,100,100,1070,0,1
1520507553610,1259,HTTP Request,200,,Thread Group 1-84,text,true,,161,118,100,100,1259,0,1
1520507554773,113,HTTP Request,200,,Thread Group 1-30,text,true,,161,118,100,100,113,0,96
1520507554868,19,HTTP Request,200,,Thread Group 1-10,text,true,,161,118,100,100,18,0,0
1520507554870,21,HTTP Request,200,,Thread Group 1-84,text,true,,161,118,100,100,20,0,0
1520507554693,212,HTTP Request,200,,Thread Group 1-93,text,true,,161,118,100,100,203,0,51
1520507530589,24395,HTTP Request,200,,Thread Group 1-45,text,true,,161,118,100,100,24374,0,23425
1520507554984,12,HTTP Request,200,,Thread Group 1-45,text,true,,161,118,100,100,12,0,0
1520507554996,12,HTTP Request,200,,Thread Group 1-45,text,true,,161,118,100,100,12,0,1
1520507554861,148,HTTP Request,200,,Thread Group 1-64,text,true,,161,118,100,100,148,0,1
1520507555008,10,HTTP Request,200,,Thread Group 1-45,text,true,,161,118,100,100,9,0,1
1520507553569,1454,HTTP Request,200,,Thread Group 1-88,text,true,,161,118,100,100,1033,0,0
1520507554646,425,HTTP Request,200,,Thread Group 1-76,text,true,,161,118,100,100,359,0,42
1520507554646,757,HTTP Request,200,,Thread Group 1-28,text,true,,161,118,100,100,757,0,0
1520507554652,782,HTTP Request,200,,Thread Group 1-46,text,true,,161,118,100,100,782,0,771
1520507554012,1464,HTTP Request,200,,Thread Group 1-53,text,true,,161,118,100,100,1463,0,0
1520507553297,2245,HTTP Request,200,,Thread Group 1-47,text,true,,161,118,100,100,1440,0,0
1520507554694,858,HTTP Request,200,,Thread Group 1-9,text,true,,161,118,100,100,858,0,851
1520507554693,863,HTTP Request,200,,Thread Group 1-57,text,true,,161,118,100,100,863,0,789
1520507554596,986,HTTP Request,200,,Thread Group 1-16,text,true,,161,118,100,100,985,0,978
1520507554216,545,HTTP Request,200,,Thread Group 1-13,text,true,,161,118,100,100,545,0,473
1520507554659,1435,HTTP Request,200,,Thread Group 1-92,text,true,,161,118,100,100,1435,0,28
1520507554691,791,HTTP Request,200,,Thread Group 1-95,text,true,,161,118,100,100,42,0,1
1520507554594,1501,HTTP Request,200,,Thread Group 1-19,text,true,,161,118,100,100,1500,0,0
1520507553183,2914,HTTP Request,200,,Thread Group 1-80,text,true,,161,118,100,100,2914,0,38
1520507553548,2553,HTTP Request,200,,Thread Group 1-32,text,true,,161,118,100,100,2553,0,1565
1520507554834,1269,HTTP Request,200,,Thread Group 1-67,text,true,,161,118,100,100,1269,0,1261
1520507554604,1499,HTTP Request,200,,Thread Group 1-61,text,true,,161,118,100,100,1493,0,119
1520507553212,2885,HTTP Request,200,,Thread Group 1-98,text,true,,161,118,100,100,1810,0,0
1520507554658,1450,HTTP Request,200,,Thread Group 1-24,text,true,,161,118,100,100,1450,0,745
1520507554831,1286,HTTP Request,200,,Thread Group 1-52,text,true,,161,118,100,100,1285,0,1264
1520507555563,565,HTTP Request,200,,Thread Group 1-88,text,true,,161,118,100,100,531,0,1
1520507556103,28,HTTP Request,200,,Thread Group 1-67,text,true,,161,118,100,100,28,0,1
1520507553344,2794,HTTP Request,200,,Thread Group 1-54,text,true,,161,118,100,100,2785,0,665
1520507554650,1486,HTTP Request,200,,Thread Group 1-23,text,true,,161,118,100,100,1486,0,159
1520507555544,610,HTTP Request,200,,Thread Group 1-47,text,true,,161,118,100,100,610,0,560
1520507554651,1504,HTTP Request,200,,Thread Group 1-62,text,true,,161,118,100,100,1504,0,159
1520507554591,1004,HTTP Request,200,,Thread Group 1-94,text,true,,161,118,100,100,169,0,103
1520507554666,1489,HTTP Request,200,,Thread Group 1-15,text,true,,161,118,100,100,1489,0,301
1520507553168,2968,HTTP Request,200,,Thread Group 1-83,text,true,,161,118,100,100,2968,0,261
1520507553435,2802,HTTP Request,200,,Thread Group 1-90,text,true,,161,118,100,100,2694,0,1569
1520507553332,2768,HTTP Request,200,,Thread Group 1-44,text,true,,161,118,100,100,1740,0,1
1520507553325,3038,HTTP Request,200,,Thread Group 1-48,text,true,,161,118,100,100,2830,0,1334
1520507554825,1540,HTTP Request,200,,Thread Group 1-100,text,true,,161,118,100,100,1330,0,0
